angDist_1,_RAJ2000_1,_DEJ2000_1,KIC_1,Kpmag_1,Q_1,Teff_1,E_Teff_1,e_Teff_1a,logg_1,E_logg_1,e_logg_1a,Mass_1,E_Mass_1,e_Mass_1a,Prot_1,E_Prot_1,Sph_1,E_Sph_1,Fl1_1,DMK_1,Fl2_1,Fl3_1,Fl4_1,Fl5_1,M17_1,Simbad_1,_RA_1,_DE_1,_RAJ2000_1a,_DEJ2000_1a,LAMOST,rmag,imag,zmag,SpT_1,Var,K,m_LAMOST,EWHa,ActHa,EWHb,ActHb,EWHg,ActHg,EWHd,ActHd,EWCaH,ActCaH,EWCaK,ActCaK,EWCa84,ActCa84,EWCa85,ActCa85,EWCa86,ActCa86,EWHeI,ActHeI,_RA_1a,_DE_1a,angDist_2,_RAJ2000_2,_DEJ2000_2,KIC_2,Kpmag_2,Q_2,Teff_2,E_Teff_2,e_Teff_2a,logg_2,E_logg_2,e_logg_2a,Mass_2,E_Mass_2,e_Mass_2a,Prot_2,E_Prot_2,Sph_2,E_Sph_2,Fl1_2,DMK_2,Fl2_2,Fl3_2,Fl4_2,Fl5_2,M17_2,Simbad_2,_RA_2,_DE_2,_RAJ2000_2a,_DEJ2000_2a,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT_2,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M,Separation
0.050351,281.56564,44.0037311,8143903,13.809," 1-14",3464,44,41,4.914,0.039,0.032,0.343,0.037,0.041,43.92,3.38,3176.6,64.1,,,0,0,,0,M17,Simbad,281.56564,44.00373,281.565625,44.0037222,J184615.75+440013.4,,,,M2,,1,1,-0.079,N,-0.104,N,-0.209,N,-1.004,N,0.194,N,1.936,Y,-0.488,N,-1.051,N,-0.865,N,-0.046,N,281.56562,44.00372,3.6E-5,281.56564,44.0037311,8143903,13.809," 1-14",3464,44,41,4.914,0.039,0.032,0.343,0.037,0.041,43.92,3.38,3176.6,64.1,,,0,0,,0,M17,Simbad,281.56564,44.00373,281.56564,44.00373111,D,J184615.75+440013.4,281.56564,44.003731,0.592,0.796,0.63,102.5,dMs1.5,13.739,10.424,10.136,0.01,67,-1,,m,0,Gaia,WISEA,2M,0.0
0.088904,298.44995,44.1865619,8255148,14.718," 1-17",3844,120,147,4.67,0.064,0.024,0.597,0.039,0.067,32.6,2.33,1800.0,45.1,,,,,,0,M17,Simbad,298.44995,44.18656,298.4499167,44.1865556,J195347.98+441111.6,,,,M1,,1,1,0.046,N,0.06,N,0.051,N,-0.727,N,-1.01,N,-1.536,N,-0.338,N,-1.121,N,-0.935,N,0.037,N,298.44992,44.18656,1.44E-4,298.44995,44.1865619,8255148,14.718," 1-17",3844,120,147,4.67,0.064,0.024,0.597,0.039,0.067,32.6,2.33,1800.0,45.1,,,,,,0,M17,Simbad,298.44995,44.18656,298.44995,44.18656194,D,J195347.98+441111.6,298.44995,44.186562,0.622,0.811,0.661,168.4,dMs1.0,14.578,11.362,11.158,0.07,176,-3,,m,0,Gaia,WISEA,2M,0.0
0.091776,298.95435,44.1350781,8257134,15.501," 4-17",3620,54,54,4.821,0.042,0.031,0.446,0.032,0.04,3.18,0.22,12630.9,932.6,1,,,,,0,M17,Simbad,298.95435,44.13508,298.9543333,44.1350556,J195549.04+440806.2,,,,M0,,1,1,3.087,Y,2.647,Y,2.51,Y,1.651,Y,8.668,Y,5.575,Y,0.068,N,-0.813,N,-0.795,N,-0.053,N,298.95433,44.13506,1.44E-4,298.95435,44.1350781,8257134,15.501," 4-17",3620,54,54,4.821,0.042,0.031,0.446,0.032,0.04,3.18,0.22,12630.9,932.6,1,,,,,0,M17,Simbad,298.95435,44.13508,298.95435,44.13507806,D,J195549.04+440806.2,298.95435,44.135078,0.683,0.836,0.717,82.3,dMs0.5,15.2,12.153,12.028,0.12,371,-3,,m,0,Gaia,WISEA,2M,0.0
0.097927,299.2782,44.1476519,8258370,15.044," 1-17",3665,80,88,4.871,0.066,0.055,0.401,0.046,0.069,20.92,1.53,682.3,26.4,,,,,,0,M17,Simbad,299.2782,44.14765,299.2781667,44.1476389,J195706.76+440851.5,,,,M0,,1,1,1.306,Y,1.031,Y,1.101,Y,-0.59,N,-2.223,N,-3.694,N,-0.734,N,-1.312,N,-1.097,N,-0.062,N,299.27817,44.14764,1.44E-4,299.2782,44.1476519,8258370,15.044," 1-17",3665,80,88,4.871,0.066,0.055,0.401,0.046,0.069,20.92,1.53,682.3,26.4,,,,,,0,M17,Simbad,299.2782,44.14765,299.2782,44.14765194,D,J195706.76+440851.5,299.2782,44.147652,0.752,0.889,0.81,85.2,dMp0.0,14.841,11.894,11.735,0.07,271,5,,m,0,Gaia,WISEA,2M,0.0
0.085415,285.0249,44.35096,8350612,13.132," 0-17",4035,126,154,4.644,0.056,0.021,0.618,0.048,0.06,37.71,3.23,1125.2,25.4,,,0,0,,0,M17,Simbad,285.0249,44.35096,285.024875,44.3509444,J190005.97+442103.4,,,,M0,,1,2,-0.258,N,-0.032,N,0.184,N,0.384,N,-1.179,N,-2.395,N,-0.718,N,-1.451,N,-1.147,N,-0.09,N,285.02487,44.35094,0.0,285.0249,44.35096,8350612,13.132," 0-17",4035,126,154,4.644,0.056,0.021,0.618,0.048,0.06,37.71,3.23,1125.2,25.4,,,0,0,,0,M17,Simbad,285.0249,44.35096,285.0249,44.35096,D,J190005.97+442103.4,285.0249,44.35096,0.712,0.866,0.748,99.1,dMs0.5,13.081,10.026,9.932,0.0,93,-7,,m,0,Gaia,WISEA,2M,0.0
0.096211,297.06281,44.3318289,8381383,14.037," 1-17",3783,75,83,4.761,0.058,0.036,0.494,0.041,0.05,24.2,1.98,543.7,17.9,,,0,0,,0,M17,Simbad,297.06281,44.33183,297.0627917,44.3318056,J194815.07+441954.5,,,,M0,,0,1,-0.215,N,0.007,N,-0.001,N,-0.913,N,-1.834,N,-2.15,N,-0.486,N,-1.393,N,-1.225,N,-0.103,N,297.06279,44.33181,3.6E-5,297.06281,44.3318289,8381383,14.037," 1-17",3783,75,83,4.761,0.058,0.036,0.494,0.041,0.05,24.2,1.98,543.7,17.9,,,0,0,,0,M17,Simbad,297.06281,44.33183,297.06281,44.33182889,D,J194815.07+441954.5,297.06281,44.331829,0.763,0.892,0.804,257.2,dMs0.0,14.009,11.0,10.848,0.01,138,5,,m,0,Gaia,WISEA,2M,0.0
0.06243,297.26193,44.3389589,8382212,15.944," 1-17",3598,72,80,4.884,0.066,0.049,0.385,0.052,0.064,29.79,2.21,1271.1,41.5,,,0,0,,0,M17,Simbad,297.26193,44.33896,297.2619167,44.3389444,J194902.86+442020.2,,,,M0,,1,1,-0.24,N,-0.233,N,-0.279,N,-0.802,N,-2.232,N,-0.425,N,-0.428,N,-1.216,N,-1.169,N,-0.166,N,297.26192,44.33894,3.6E-5,297.26193,44.3389589,8382212,15.944," 1-17",3598,72,80,4.884,0.066,0.049,0.385,0.052,0.064,29.79,2.21,1271.1,41.5,,,0,0,,0,M17,Simbad,297.26193,44.33896,297.26193,44.33895889,D,J194902.86+442020.2,297.26193,44.338959,0.698,0.864,0.708,59.5,dMs0.5,15.649,12.686,12.547,0.1,332,1,,m,0,Gaia,WISEA,2M,0.0
0.086023,300.17206,44.3941311,8393582,14.377," 1-17",3792,68,91,4.896,0.06,0.06,0.407,0.037,0.068,18.6,1.48,978.5,34.2,,,0,0,,0,M17,Simbad,300.17206,44.39413,300.1720417,44.3941111,J200041.29+442338.8,,,,M0,,1,1,-0.232,N,0.036,N,-0.05,N,-0.965,N,-1.919,N,-2.414,N,-0.554,N,-1.483,N,-1.28,N,-0.111,N,300.17204,44.39411,3.6E-5,300.17206,44.3941311,8393582,14.377," 1-17",3792,68,91,4.896,0.06,0.06,0.407,0.037,0.068,18.6,1.48,978.5,34.2,,,0,0,,0,M17,Simbad,300.17206,44.39413,300.17206,44.39413111,D,J200041.29+442338.8,300.17206,44.394131,0.782,0.887,0.808,231.3,dKs7.5,14.373,11.354,11.244,0.03,187,1,,m,0,Gaia,WISEA,2M,0.0
0.096938,297.29691,44.41151,8447096,15.854," 1-17",3898,46,50,4.735,0.017,0.027,0.556,0.02,0.027,13.15,1.07,2505.8,116.2,,,0,0,,0,M17,Simbad,297.29691,44.41151,297.296875,44.4115,J194911.25+442441.4,,,,M0,,1,1,0.343,N,-0.067,N,0.22,N,-0.773,N,-1.245,N,-2.0,N,-0.579,N,-1.349,N,-1.332,N,-0.058,N,297.29687,44.4115,0.0,297.29691,44.41151,8447096,15.854," 1-17",3898,46,50,4.735,0.017,0.027,0.556,0.02,0.027,13.15,1.07,2505.8,116.2,,,0,0,,0,M17,Simbad,297.29691,44.41151,297.29691,44.41151,D,J194911.25+442441.4,297.29691,44.41151,0.825,0.917,0.854,84.8,dKr7.5,15.708,12.825,12.731,0.06,372,18,,m,0,Gaia,WISEA,2M,0.0
0.138282,299.09958,44.4916381,8454353,14.894," 1-17",3514,47,52,4.888,0.035,0.031,0.379,0.035,0.043,1.47,0.1,12376.4,1329.8,1,,0,0,,1,M17,Simbad,299.09958,44.49164,299.0995417,44.4916111,J195623.89+442929.8,,,,M1,,0,1,2.49,Y,3.028,Y,3.233,Y,3.042,Y,9.873,Y,8.827,Y,-0.167,N,-0.729,N,-0.604,N,-0.031,N,299.09954,44.49161,1.44E-4,299.09958,44.4916381,8454353,14.894," 1-17",3514,47,52,4.888,0.035,0.031,0.379,0.035,0.043,1.47,0.1,12376.4,1329.8,1,,0,0,,1,M17,Simbad,299.09958,44.49164,299.09958,44.49163806,D,J195623.89+442929.8,299.09958,44.491638,0.614,0.794,0.644,185.7,dMs1.5,14.674,11.521,11.346,0.1,167,-4,,m,0,Gaia,WISEA,2M,0.0
0.070391,299.22885,44.4605711,8454832,15.805," 2-17",3755,74,81,4.774,0.048,0.028,0.485,0.033,0.037,33.29,2.43,2175.6,58.2,,,0,0,,0,M17,Simbad,299.22885,44.46057,299.2288333,44.4605556,J195654.92+442738.0,,,,M0,,1,1,0.154,N,0.195,N,0.233,N,-0.617,N,0.166,N,-2.058,N,-0.647,N,-1.324,N,-1.124,N,-0.021,N,299.22883,44.46056,3.6E-5,299.22885,44.4605711,8454832,15.805," 2-17",3755,74,81,4.774,0.048,0.028,0.485,0.033,0.037,33.29,2.43,2175.6,58.2,,,0,0,,0,M17,Simbad,299.22885,44.46057,299.22885,44.46057111,D,J195654.92+442738.0,299.22885,44.460571,0.744,0.87,0.773,98.8,dMs0.0,15.668,12.688,12.601,0.06,345,-15,,m,0,Gaia,WISEA,2M,0.0
0.132125,299.37933,44.4804689,8455430,15.93," 4-17",3516,63,63,5.006,0.045,0.055,0.269,0.053,0.043,24.54,2.05,713.1,31.2,,,,,,0,M17,Simbad,299.37933,44.48047,299.3792917,44.4804444,J195731.03+442849.6,,,,M0,,1,1,-0.109,N,0.009,N,-0.072,N,-0.392,N,-0.998,N,-0.831,N,-0.416,N,-1.367,N,-0.903,N,-0.418,N,299.37929,44.48044,3.6E-5,299.37933,44.4804689,8455430,15.93," 4-17",3516,63,63,5.006,0.045,0.055,0.269,0.053,0.043,24.54,2.05,713.1,31.2,,,,,,0,M17,Simbad,299.37933,44.48047,299.37933,44.48046889,D,J195731.03+442849.6,299.37933,44.480469,0.708,0.862,0.746,100.9,dMs0.5,,,,,,-33,,u,0,Gaia,WISEA,2M,0.0
0.066277,296.30948,44.5748711,8507979,13.445," 0-17",3673,117,147,4.691,0.08,0.02,0.561,0.04,0.069,1.2,0.08,14296.1,1674.5,1,,0,0,,1,M17,Simbad,296.30948,44.57487,296.3094583,44.5748611,J194514.27+443429.5,,,,M2,,1,1,3.545,Y,6.089,Y,7.588,Y,5.586,Y,8.927,Y,7.829,Y,0.0,N,-0.617,N,-0.599,N,-0.053,N,296.30946,44.57486,0.062641,296.30948,44.5748711,8507979,13.445," 0-17",3673,117,147,4.691,0.08,0.02,0.561,0.04,0.069,1.2,0.08,14296.1,1674.5,1,,0,0,,1,M17,Simbad,296.30948,44.57487,296.30946,44.57486111,D,J194514.26+443429.4,296.30946,44.574861,0.527,0.736,0.553,212.4,dMs2.5,13.346,9.817,9.543,0.01,52,-1,,m,0,Gaia,WISEA,2M,0.0
0.111287,299.72049,44.54641,8520954,14.868," 1-17",3969,124,152,4.665,0.064,0.024,0.586,0.05,0.067,27.6,1.88,1085.5,32.1,,,0,0,,2,M17,Simbad,299.72049,44.54641,299.7204583,44.5463889,J195852.91+443247.0,,,,M0,,1,1,-0.246,N,0.036,N,0.255,N,-0.67,N,-1.978,N,-2.134,N,-0.102,N,-1.323,N,-0.928,N,-0.361,N,299.72046,44.54639,0.0,299.72049,44.54641,8520954,14.868," 1-17",3969,124,152,4.665,0.064,0.024,0.586,0.05,0.067,27.6,1.88,1085.5,32.1,,,0,0,,2,M17,Simbad,299.72049,44.54641,299.72049,44.54641,D,J195852.91+443247.0,299.72049,44.54641,0.709,0.86,0.737,160.2,dMs0.5,14.718,11.638,11.518,0.05,199,-35,,m,0,Gaia,WISEA,2M,0.0
0.056843,300.94406,44.5452311,8525400,15.92," 4-17",3484,69,69,4.927,0.06,0.044,0.329,0.055,0.055,43.02,3.31,1820.8,45.1,,,0,0,,0,M17,Simbad,300.94406,44.54523,300.9440417,44.5452222,J200346.57+443242.8,,,,M1,,1,1,-0.194,N,-0.903,N,-0.49,N,-0.922,N,0.962,N,3.839,N,-0.179,N,-1.04,N,-1.033,N,-0.115,N,300.94404,44.54522,3.6E-5,300.94406,44.5452311,8525400,15.92," 4-17",3484,69,69,4.927,0.06,0.044,0.329,0.055,0.055,43.02,3.31,1820.8,45.1,,,0,0,,0,M17,Simbad,300.94406,44.54523,300.94406,44.54523111,D,J200346.57+443242.8,300.94406,44.545231,0.644,0.839,0.651,54.0,dMr1.0,15.748,12.552,12.337,0.06,254,-33,,m,0,Gaia,WISEA,2M,0.0
0.036348,300.49234,44.6300089,8588590,15.976," 4-17",3882,50,50,4.703,0.024,0.016,0.562,0.023,0.021,34.46,3.1,1948.4,53.6,,,0,0,,0,M17,Simbad,300.49234,44.63001,300.4923333,44.63,J200158.16+443748.0,,,,M0,,1,1,-0.14,N,-0.864,N,-0.571,N,-0.553,N,1.615,N,-0.118,N,-0.27,N,-1.326,N,-0.961,N,-0.224,N,300.49233,44.63,3.6E-5,300.49234,44.6300089,8588590,15.976," 4-17",3882,50,50,4.703,0.024,0.016,0.562,0.023,0.021,34.46,3.1,1948.4,53.6,,,0,0,,0,M17,Simbad,300.49234,44.63001,300.49234,44.63000889,D,J200158.16+443748.0,300.49234,44.630009,0.749,0.88,0.765,61.7,dMs0.0,15.825,12.931,12.804,0.06,353,-26,,m,0,Gaia,WISEA,2M,0.0
0.086758,300.59195,44.6856989,8589002,14.606," 1-17",3984,124,152,4.662,0.064,0.024,0.59,0.056,0.068,19.52,1.68,1195.5,40.4,,,,,,0,M17,Simbad,300.59195,44.6857,300.5919167,44.6856944,J200222.06+444108.5,,,,M0,,1,1,-0.325,N,-0.479,N,-0.334,N,-0.782,N,-1.921,N,-2.153,N,-0.528,N,-1.478,N,-1.215,N,-0.256,N,300.59192,44.68569,3.6E-5,300.59195,44.6856989,8589002,14.606," 1-17",3984,124,152,4.662,0.064,0.024,0.59,0.056,0.068,19.52,1.68,1195.5,40.4,,,,,,0,M17,Simbad,300.59195,44.6857,300.59195,44.68569889,D,J200222.06+444108.5,300.59195,44.685699,0.727,0.866,0.742,186.9,dMs0.5,,,,,,-9,,u,0,Gaia,WISEA,2M,0.0
0.089979,283.74136,44.7930719,8607728,13.41," 0-17",3351,118,69,5.099,0.103,0.126,0.178,0.106,0.046,24.03,1.71,3475.4,93.4,,,0,0,,0,M17,Simbad,283.74136,44.79307,283.7413333,44.7930556,J185457.92+444735.0,,,,M3,,1,3,-1.699,N,-2.017,N,-4.265,N,-1.442,N,-0.527,N,-11.447,N,-0.556,N,-0.865,N,-0.901,N,1.688,Y,283.74133,44.79306,0.158463,283.74136,44.7930719,8607728,13.41," 0-17",3351,118,69,5.099,0.103,0.126,0.178,0.106,0.046,24.03,1.71,3475.4,93.4,,,0,0,,0,M17,Simbad,283.74136,44.79307,283.74142,44.79308306,D,J185457.94+444735.0,283.74142,44.793083,0.561,0.777,0.587,274.1,dMs2.0,12.949,9.538,9.265,0.0,46,-4,,m,0,Gaia,WISEA,2M,0.0
0.082003,284.90762,44.7465781,8609873,13.578," 0-17",3958,70,78,4.72,0.027,0.024,0.552,0.025,0.03,30.42,2.85,1839.8,45.3,,,0,0,,0,M17,Simbad,284.90762,44.74658,284.907625,44.7465556,J185937.83+444447.6,,,,M0,,1,1,-0.259,N,-0.133,N,-0.61,N,-1.718,N,0.364,N,-3.366,N,-0.465,N,-1.417,N,-1.298,N,-0.199,N,284.90762,44.74656,0.017856,284.90762,44.7465781,8609873,13.578," 0-17",3958,70,78,4.72,0.027,0.024,0.552,0.025,0.03,30.42,2.85,1839.8,45.3,,,0,0,,0,M17,Simbad,284.90762,44.74658,284.90762,44.74658306,D,J185937.83+444447.6,284.90762,44.746583,0.807,0.908,0.883,69.1,sdKr7.0,13.53,10.668,10.61,0.01,132,-11,,m,0,Gaia,WISEA,2M,0.0
0.053371,299.9736,44.7675089,8651445,15.966,14-17,3716,116,142,4.681,0.076,0.022,0.573,0.036,0.068,49.08,3.48,1385.9,52.7,,,0,0,,0,M17,Simbad,299.9736,44.76751,299.9735833,44.7675,J195953.66+444603.0,,,,M2,,1,1,0.669,N,-0.052,N,0.434,N,-0.681,N,-0.176,N,-1.876,N,0.652,N,-0.813,N,-0.646,N,-0.491,N,299.97358,44.7675,3.6E-5,299.9736,44.7675089,8651445,15.966,14-17,3716,116,142,4.681,0.076,0.022,0.573,0.036,0.068,49.08,3.48,1385.9,52.7,,,0,0,,0,M17,Simbad,299.9736,44.76751,299.9736,44.76750889,D,J195953.66+444603.0,299.9736,44.767509,0.58,0.804,0.554,82.3,dMr2.0,15.738,12.401,12.136,0.07,287,-33,,m,0,Gaia,WISEA,2M,0.0
0.131529,301.16437,44.7423589,8655619,15.27," 1-17",3476,45,41,4.934,0.045,0.031,0.321,0.04,0.036,48.4,3.49,1785.1,38.4,,,0,0,,0,M17,Simbad,301.16437,44.74236,301.1643333,44.7423333,J200439.44+444432.4,,,,M1,,1,1,-0.717,N,-1.235,N,-2.127,N,-0.661,N,3.263,N,17.49,N,-0.342,N,-0.876,N,-0.839,N,-0.376,N,301.16433,44.74233,3.6E-5,301.16437,44.7423589,8655619,15.27," 1-17",3476,45,41,4.934,0.045,0.031,0.321,0.04,0.036,48.4,3.49,1785.1,38.4,,,0,0,,0,M17,Simbad,301.16437,44.74236,301.16437,44.74235889,D,J200439.44+444432.4,301.16437,44.742359,0.605,0.798,0.655,51.9,dMs1.0,15.201,11.932,11.711,0.02,138,-3,,m,0,Gaia,WISEA,2M,0.0
0.099676,299.17783,44.8858111,8712608,15.594," 1-17",3434,46,46,4.905,0.042,0.031,0.347,0.045,0.041,48.74,3.86,1412.8,32.9,,,,,,0,M17,Simbad,299.17783,44.88581,299.1777917,44.8858056,J195642.67+445308.9,,,,M2,,1,1,-0.542,N,-0.432,N,0.053,N,-0.354,N,-3.627,N,-3.933,N,-0.603,N,-1.03,N,-0.932,N,-0.429,N,299.17779,44.88581,3.6E-5,299.17783,44.8858111,8712608,15.594," 1-17",3434,46,46,4.905,0.042,0.031,0.347,0.045,0.041,48.74,3.86,1412.8,32.9,,,,,,0,M17,Simbad,299.17783,44.88581,299.17783,44.88581111,D,J195642.67+445308.9,299.17783,44.885811,0.596,0.819,0.592,150.6,dMr1.5,15.363,12.133,11.921,0.1,191,-15,,m,0,Gaia,WISEA,2M,0.0
0.067414,300.32285,44.8007089,8716714,15.822," 1-17",3439,44,44,4.939,0.048,0.036,0.32,0.04,0.045,23.54,2.42,2278.9,72.0,,,,,,0,M17,Simbad,300.32285,44.80071,300.3228333,44.8006944,J200117.48+444802.5,,,,M1,,1,1,-0.172,N,-0.562,N,-0.198,N,-0.678,N,-2.363,N,-3.258,N,-0.317,N,-1.087,N,-0.823,N,-0.575,N,300.32283,44.80069,3.6E-5,300.32285,44.8007089,8716714,15.822," 1-17",3439,44,44,4.939,0.048,0.036,0.32,0.04,0.045,23.54,2.42,2278.9,72.0,,,,,,0,M17,Simbad,300.32285,44.80071,300.32285,44.80070889,D,J200117.48+444802.5,300.32285,44.800709,0.605,0.805,0.629,124.9,dMs1.5,,,,,,-36,,u,0,Gaia,WISEA,2M,0.0
0.089017,299.19672,44.9633289,8776824,15.915," 2-17",3629,65,72,4.869,0.045,0.041,0.405,0.037,0.05,18.09,1.31,1900.6,71.8,,,0,0,,0,M17,Simbad,299.19672,44.96333,299.1967083,44.9633056,J195647.21+445747.9,,,,M0,,1,1,-0.049,N,0.235,N,0.057,N,-0.053,N,-1.693,N,-2.76,N,-0.804,N,-1.275,N,-1.098,N,-0.141,N,299.19671,44.96331,3.6E-5,299.19672,44.9633289,8776824,15.915," 2-17",3629,65,72,4.869,0.045,0.041,0.405,0.037,0.05,18.09,1.31,1900.6,71.8,,,0,0,,0,M17,Simbad,299.19672,44.96333,299.19672,44.96332889,D,J195647.21+445747.9,299.19672,44.963329,0.736,0.874,0.772,105.0,dMp0.0,15.666,12.715,12.572,0.07,294,-4,,m,0,Gaia,WISEA,2M,0.0
0.03096,300.14975,44.9543419,8780274,15.255," 1-17",3562,63,56,4.967,0.06,0.054,0.303,0.06,0.054,30.63,2.3,2091.6,55.3,,,1,0,,0,M17,Simbad,300.14975,44.95434,300.14975,44.9543333,J200035.94+445715.6,,,,M0,,1,1,-0.361,N,-0.329,N,-0.115,N,-1.122,N,-1.807,N,-1.279,N,-0.141,N,-1.445,N,-1.151,N,-0.557,N,300.14975,44.95433,1.44E-4,300.14975,44.9543419,8780274,15.255," 1-17",3562,63,56,4.967,0.06,0.054,0.303,0.06,0.054,30.63,2.3,2091.6,55.3,,,1,0,,0,M17,Simbad,300.14975,44.95434,300.14975,44.95434194,D,J200035.94+445715.6,300.14975,44.954342,0.744,0.87,0.749,118.9,dMs0.0,14.697,11.923,11.909,0.17,444,-19,,m,0,Gaia,WISEA,2M,0.0
0.079081,284.92407,45.0510369,8804102,13.618," 1-17",3928,123,164,4.736,0.105,0.045,0.5,0.062,0.083,14.59,2.21,1075.2,39.9,,,0,0,,0,M17,Simbad,284.92407,45.05104,284.9240417,45.0510278,J185941.77+450303.7,,,,M0,,1,2,-0.337,N,-1.009,N,-3.6,N,-3.772,N,5.83,N,-1.757,N,0.624,N,-1.43,N,-1.674,N,0.301,N,284.92404,45.05103,1.44E-4,284.92407,45.0510369,8804102,13.618," 1-17",3928,123,164,4.736,0.105,0.045,0.5,0.062,0.083,14.59,2.21,1075.2,39.9,,,0,0,,0,M17,Simbad,284.92407,45.05104,284.92407,45.05103694,D,J185941.77+450303.7,284.92407,45.051037,0.804,0.905,0.836,173.9,dKs7.5,14.099,11.147,11.033,0.02,230,-12,,m,0,Gaia,WISEA,2M,0.0
0.105975,288.98819,45.02433,8811811,13.755," 1-17",4114,148,165,4.611,0.06,0.016,0.667,0.039,0.058,1.52,0.1,9627.5,1011.5,,-0.868,,,,2,M17,Simbad,288.98819,45.02433,288.9881667,45.0243056,J191557.16+450127.5,,,,M0,*,1,2,1.72,Y,1.45,Y,2.045,Y,-0.148,N,3.973,N,-3.945,N,-0.223,N,-0.934,N,-0.822,N,-0.107,N,288.98817,45.02431,0.0,288.98819,45.02433,8811811,13.755," 1-17",4114,148,165,4.611,0.06,0.016,0.667,0.039,0.058,1.52,0.1,9627.5,1011.5,,-0.868,,,,2,M17,Simbad,288.98819,45.02433,288.98819,45.02433,D,J191557.16+450127.5,288.98819,45.02433,0.769,0.869,0.784,144.3,dMr0.0,13.844,10.733,10.558,0.02,213,-10,,m,0,Gaia,WISEA,2M,0.0
0.055256,289.65536,45.0312611,8813205,13.529," 0-17",4132,123,135,4.643,0.052,0.021,0.607,0.058,0.058,18.47,1.46,1190.1,38.8,,,0,0,,0,M17,Simbad,289.65536,45.03126,289.655375,45.03125,J191837.29+450152.5,,,,M0,,1,1,-0.135,N,2.223,Y,-4.767,N,-3.858,N,-3.884,N,-1.391,N,-0.532,N,-1.74,N,-1.507,N,-0.133,N,289.65537,45.03125,0.047372,289.65536,45.0312611,8813205,13.529," 0-17",4132,123,135,4.643,0.052,0.021,0.607,0.058,0.058,18.47,1.46,1190.1,38.8,,,0,0,,0,M17,Simbad,289.65536,45.03126,289.65537,45.03125,D,J191837.29+450152.5,289.65537,45.03125,0.807,0.896,0.841,124.6,dKs7.5,13.464,10.64,10.636,0.01,152,-5,,m,0,Gaia,WISEA,2M,0.0
0.034735,298.40543,45.0621411,8838894,15.997," 1-17",3673,44,47,4.863,0.035,0.028,0.404,0.029,0.032,37.45,2.81,1554.6,43.4,,,0,0,,0,M17,Simbad,298.40543,45.06214,298.4054167,45.0621389,J195337.30+450343.7,,,,M0,,1,1,0.224,N,-0.04,N,0.063,N,-0.617,N,-0.016,N,-0.354,N,-0.964,N,-1.354,N,-1.055,N,-0.229,N,298.40542,45.06214,3.6E-5,298.40543,45.0621411,8838894,15.997," 1-17",3673,44,47,4.863,0.035,0.028,0.404,0.029,0.032,37.45,2.81,1554.6,43.4,,,0,0,,0,M17,Simbad,298.40543,45.06214,298.40543,45.06214111,D,J195337.30+450343.7,298.40543,45.062141,0.814,0.91,0.841,72.4,dKs7.5,15.541,12.799,12.719,0.15,448,-39,,m,0,Gaia,WISEA,2M,0.0
0.093908,298.69223,45.0250211,8839947,15.067," 1-17",3655,44,49,4.878,0.038,0.031,0.397,0.029,0.037,14.9,1.01,1963.7,73.9,,,0,0,,0,M17,Simbad,298.69223,45.02502,298.6922083,45.025,J195446.13+450130.0,,,,M0,,1,1,-0.256,N,-0.125,N,-0.113,N,-0.899,N,-2.008,N,-2.465,N,-0.688,N,-1.372,N,-1.186,N,-0.088,N,298.69221,45.025,3.6E-5,298.69223,45.0250211,8839947,15.067," 1-17",3655,44,49,4.878,0.038,0.031,0.397,0.029,0.037,14.9,1.01,1963.7,73.9,,,0,0,,0,M17,Simbad,298.69223,45.02502,298.69223,45.02502111,D,J195446.13+450130.0,298.69223,45.025021,0.765,0.882,0.806,169.3,dMs0.0,14.613,11.806,11.744,0.15,290,9,,m,0,Gaia,WISEA,2M,0.0
0.044967,298.71051,45.0382881,8839999,16.63,14-17,3861,121,148,4.703,0.083,0.028,0.545,0.056,0.077,18.6,1.5,971.9,55.2,,,,,,0,M17,Simbad,298.71051,45.03829,298.7105,45.0382778,J195450.52+450217.8,,,,M0,,1,1,-0.118,N,0.521,N,0.124,N,0.149,N,-4.561,N,-3.407,N,-1.649,N,-1.155,N,-1.039,N,-0.226,N,298.7105,45.03828,1.44E-4,298.71051,45.0382881,8839999,16.63,14-17,3861,121,148,4.703,0.083,0.028,0.545,0.056,0.077,18.6,1.5,971.9,55.2,,,,,,0,M17,Simbad,298.71051,45.03829,298.71051,45.03828806,D,J195450.52+450217.8,298.71051,45.038288,0.685,0.842,0.731,77.0,dMs0.5,15.727,13.107,12.922,0.36,2691,-9,,m,0,Gaia,WISEA,2M,0.0
