angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M
0.687272,299.47134,43.55814,7849441,14.097," 1-17",4046,127,159,4.653,0.06,0.024,0.599,0.054,0.066,18.73,1.41,1625.2,52.5,,,0,0,,0,M17,Simbad,299.47134,43.55814,299.47119,43.55798306,D,J195753.08+433328.7,299.47119,43.557983,0.745,0.882,0.792,126.2,dMs0.0,14.025,11.059,11.044,0.03,248,-9,,m,0,Gaia,WISEA,2M
0.000144,299.75793,43.5596081,7850656,15.219," 3-16",4192,131,161,4.657,0.063,0.027,0.577,0.058,0.058,13.52,1.05,2077.6,90.7,,,,,,0,M17,Simbad,299.75793,43.55961,299.75793,43.55960806,D,J195901.90+433334.5,299.75793,43.559608,0.827,0.905,0.854,103.0,dKs7.5,15.123,12.321,12.048,0.03,324,1,,m,0,Gaia,WISEA,2M
0.028328,279.99615,43.6771581,7867105,14.336," 1-17",4226,126,126,4.628,0.053,0.021,0.625,0.06,0.054,11.93,0.86,3500.5,135.9,,,0,0,,0,M17,Simbad,279.99615,43.67716,279.99614,43.677155,D,J183959.07+434037.7,279.99614,43.677155,0.853,0.917,0.874,203.9,dKs7.0,14.312,11.531,11.518,0.01,225,,,m,0,Gaia,WISEA,2M
0.534531,282.33426,43.6513789,7870543,14.968," 1-17",4217,113,139,4.617,0.052,0.017,0.647,0.054,0.054,27.23,2.04,2198.0,60.0,,,0,0,,0,M17,Simbad,282.33426,43.65138,282.33445,43.651435,D,J184920.26+433905.1,282.33445,43.651435,0.849,0.918,0.869,152.9,dKs7.0,14.909,12.137,12.094,0.02,289,-37,,m,0,Gaia,WISEA,2M
0.547952,283.49457,43.6150089,7872663,15.036," 1-17",4269,115,128,4.638,0.052,0.024,0.605,0.067,0.05,12.03,0.74,170.9,15.9,,,0,0,,0,M17,Simbad,283.49457,43.61501,283.49478,43.61501611,D,J185358.74+433654.0,283.49478,43.615016,0.895,0.947,0.924,130.6,dKs7.0,14.929,12.243,12.187,0.03,295,-35,,m,0,Gaia,WISEA,2M
0.000000,286.80603,43.62981,7878794,13.463," 0-17",4160,124,124,4.646,0.052,0.021,0.603,0.059,0.059,15.97,1.26,1181.0,41.3,,,0,0,,0,M17,Simbad,286.80603,43.62981,286.80603,43.62981,D,J190713.44+433747.3,286.80603,43.62981,0.85,0.918,0.883,211.9,dKp7.0,13.4,10.625,10.553,0.01,186,-5,,m,0,Gaia,WISEA,2M
0.000000,288.24155,43.68531,7881668,13.911," 2-17",3810,118,157,4.772,0.119,0.051,0.474,0.063,0.095,41.55,3.15,675.4,16.1,,,0,0,,0,M17,Simbad,288.24155,43.68531,288.24155,43.68531,D,J191257.97+434107.1,288.24155,43.68531,0.755,0.89,0.763,221.7,dMr0.0,13.56,10.6,10.441,0.01,118,-46,,m,0,Gaia,WISEA,2M
0.368342,295.83423,43.6734389,7903291,14.529," 1-17",3958,124,152,4.664,0.064,0.024,0.595,0.05,0.067,31.28,2.53,2004.6,50.2,,,0,0,,0,M17,Simbad,295.83423,43.67344,295.8342,43.67353889,D,J194320.20+434024.7,295.8342,43.673539,0.68,0.847,0.701,76.1,dMs0.5,15.445,11.243,11.128,0.04,272,-12,,u,0,Gaia,WISEA,2M
0.010944,296.83463,43.6510311,7906865,12.885," 1-17",4097,109,121,4.655,0.056,0.021,0.589,0.055,0.061,24.88,1.87,1835.0,49.2,,,0,0,,0,M17,Simbad,296.83463,43.65103,296.83463,43.65102806,D,J194720.31+433903.7,296.83463,43.651028,0.817,0.923,0.873,39.1,dKs7.5,12.807,9.945,9.896,0.01,104,-8,,m,0,Gaia,WISEA,2M
0.654005,296.90594,43.6825289,7907119,14.329," 1-17",4074,127,155,4.651,0.06,0.024,0.598,0.057,0.063,9.11,0.63,11540.5,496.2,,,0,0,,0,M17,Simbad,296.90594,43.68253,296.9058,43.68237806,D,J194737.39+434056.5,296.9058,43.682378,0.762,0.878,0.823,80.2,dKp7.5,14.213,11.335,11.194,0.03,186,,,m,0,Gaia,WISEA,2M
0.000036,299.39847,43.6897511,7917325,14.936," 1-17",4014,140,154,4.646,0.056,0.02,0.62,0.043,0.064,40.98,3.63,1367.7,32.2,,,0,0,,0,M17,Simbad,299.39847,43.68975,299.39847,43.68975111,D,J195735.63+434123.1,299.39847,43.689751,0.727,0.885,0.719,84.2,dMs0.5,14.825,11.836,11.722,0.04,198,-16,,m,0,Gaia,WISEA,2M
0.044434,287.88934,43.7703511,7949846,13.409," 0-17",3530,42,47,4.876,0.035,0.031,0.39,0.036,0.04,26.3,2.06,2540.1,66.0,,,0,0,,0,M17,Simbad,287.88934,43.77035,287.88933,43.77036111,D,J191133.43+434613.2,287.88933,43.770361,0.641,0.828,0.659,49.3,dMs1.0,13.367,10.077,9.878,0.0,73,-14,,m,0,Gaia,WISEA,2M
0.000036,289.82562,43.7984389,7954276,13.907," 1-17",3972,87,87,4.688,0.039,0.021,0.568,0.041,0.037,21.51,2.99,927.3,29.3,,,0,0,,0,M17,Simbad,289.82562,43.79844,289.82562,43.79843889,D,J191918.14+434754.3,289.82562,43.798439,0.81,0.909,0.857,33.2,dKs7.5,13.883,11.05,10.511,0.02,212,-17,,m,0,Gaia,WISEA,2M
0.561224,298.64337,43.7943989,7982982,13.663," 1-17",4254,148,163,4.656,0.048,0.028,0.605,0.061,0.061,12.88,1.13,1400.7,54.2,,,,,,0,M17,Simbad,298.64337,43.7944,298.64348,43.79453306,D,J195434.43+434740.3,298.64348,43.794533,0.889,0.939,0.916,133.2,dKr7.0,13.472,10.925,10.895,0.05,270,11,,m,0,Gaia,WISEA,2M
0.000000,300.0806,43.78688,7988823,15.723," 1-17",3553,81,81,4.887,0.06,0.049,0.383,0.048,0.072,27.04,2.94,294.0,17.6,,,0,0,,0,M17,Simbad,300.0806,43.78688,300.0806,43.78688,D,J200019.34+434712.7,300.0806,43.78688,0.64,0.836,0.691,73.1,dMs1.0,15.426,12.346,12.252,0.11,272,-16,,m,0,Gaia,WISEA,2M
0.208409,282.54959,43.8688011,8008320,14.403," 1-17",3628,58,65,4.825,0.042,0.039,0.454,0.032,0.045,29.59,2.15,1041.9,28.7,,,,,,0,M17,Simbad,282.54959,43.8688,282.54967,43.86880611,D,J185011.92+435207.7,282.54967,43.868806,0.689,0.849,0.701,107.6,dMs0.5,14.491,11.221,11.064,0.01,195,-15,,m,0,Gaia,WISEA,2M
0.058028,283.4256,43.8772011,8009932,13.924," 1-17",4155,124,136,4.661,0.056,0.024,0.578,0.062,0.057,20.63,2.2,718.3,24.1,,,0,0,,0,M17,Simbad,283.4256,43.8772,283.42558,43.87719389,D,J185342.13+435237.8,283.42558,43.877194,0.827,0.907,0.874,105.1,dKs7.0,13.88,11.19,11.167,0.01,205,-10,,m,0,Gaia,WISEA,2M
0.000000,295.72998,43.87978,8040551,12.444," 0-17",4079,97,121,4.659,0.056,0.021,0.586,0.055,0.062,16.08,1.11,2982.4,97.3,,,0,0,,0,M17,Simbad,295.72998,43.87978,295.72998,43.87978,D,J194255.19+435247.2,295.72998,43.87978,0.822,0.913,0.865,174.4,sdKr7.0,12.418,9.553,9.499,0.01,83,-34,,m,0,Gaia,WISEA,2M
0.000144,298.68948,43.8517269,8052057,14.4," 6- 9",2661,0,0,5.283,0.0,0.0,0.094,0.0,0.0,79.72,6.59,5619.5,150.1,,,,,,0,M17,Simbad,298.68948,43.85173,298.68948,43.85172694,D,J195445.47+435106.2,298.68948,43.851727,0.519,0.789,0.464,37.1,dMr3.5,15.808,11.817,11.492,0.01,90,-55,,m,0,Gaia,WISEA,2M
0.000000,281.68793,43.935745,8075755,13.407," 1-17",4045,129,158,4.714,0.084,0.039,0.517,0.061,0.067,18.34,1.51,1855.9,58.6,,,0,0,,2,M17,Simbad,281.68793,43.93574,281.68793,43.935745,D,J184645.10+435608.6,281.68793,43.935745,0.703,0.853,0.758,78.3,dMp0.5,13.531,10.519,10.379,0.01,124,-4,,m,0,Gaia,WISEA,2M
0.000144,287.52362,43.9465481,8086729,13.666," 1-17",4191,132,162,4.638,0.049,0.025,0.633,0.054,0.059,10.32,0.74,4345.9,177.8,,,0,0,,0,M17,Simbad,287.52362,43.94655,287.52362,43.94654806,D,J191005.66+435647.5,287.52362,43.946548,0.872,0.927,0.903,166.2,dKs7.0,13.311,10.641,10.525,0.01,144,-23,,m,0,Gaia,WISEA,2M
0.028181,287.77399,43.90358,8087237,13.624," 1-17",4262,76,85,4.7,0.015,0.039,0.607,0.029,0.036,24.2,2.33,1590.5,44.4,,,,,,0,M17,Simbad,287.77399,43.90358,287.774,43.90358306,D,J191105.76+435412.8,287.774,43.903583,0.857,0.924,0.88,137.5,dKs7.0,13.688,10.945,10.862,0.02,209,-53,,m,1,Gaia,WISEA,2M
0.038175,300.76361,43.9901311,8128926,13.884," 1-17",4063,109,121,4.65,0.053,0.021,0.602,0.051,0.057,18.6,1.8,1646.5,52.8,,,,,,0,M17,Simbad,300.76361,43.99013,300.76362,43.99013889,D,J200303.27+435924.5,300.76362,43.990139,0.785,0.898,0.839,157.2,dKp7.5,13.837,10.899,10.842,0.02,163,6,,m,0,Gaia,WISEA,2M
0.000036,281.56564,44.0037311,8143903,13.809," 1-14",3464,44,41,4.914,0.039,0.032,0.343,0.037,0.041,43.92,3.38,3176.6,64.1,,,0,0,,0,M17,Simbad,281.56564,44.00373,281.56564,44.00373111,D,J184615.75+440013.4,281.56564,44.003731,0.592,0.796,0.63,102.5,dMs1.5,13.739,10.424,10.136,0.01,67,-1,,m,0,Gaia,WISEA,2M
0.039960,283.134,44.0022389,8146477,11.652," 0-17",4254,128,128,4.634,0.052,0.021,0.612,0.062,0.05,47.07,5.83,672.3,13.4,,,0,0,,0,M17,Simbad,283.134,44.00224,283.134,44.00225,D,J185232.16+440008.1,283.134,44.00225,0.855,0.916,0.864,253.3,dKr7.0,11.622,8.936,8.978,0.01,80,-26,,m,0,Gaia,WISEA,2M
0.000000,295.40417,44.06216,8176468,12.994," 0-17",4327,116,129,4.627,0.052,0.021,0.621,0.062,0.056,8.8,0.6,8907.7,387.8,1,,,,,0,M17,Simbad,295.40417,44.06216,295.40417,44.06216,D,J194137.00+440343.7,295.40417,44.06216,0.9,0.94,0.931,172.0,dKr7.0,12.908,10.3,10.246,0.03,153,5,,m,0,Gaia,WISEA,2M
0.000000,298.92639,44.00219,8189801,15.745," 1-17",3993,79,89,4.696,0.052,0.028,0.556,0.052,0.052,32.15,2.42,1992.6,54.6,,,0,0,1,0,M17,Simbad,298.92639,44.00219,298.92639,44.00219,D,J195542.33+440007.8,298.92639,44.00219,0.875,0.931,0.888,95.6,dKr7.0,15.456,12.844,12.875,0.1,428,-63,,m,0,Gaia,WISEA,2M
0.000144,298.44995,44.1865619,8255148,14.718," 1-17",3844,120,147,4.67,0.064,0.024,0.597,0.039,0.067,32.6,2.33,1800.0,45.1,,,,,,0,M17,Simbad,298.44995,44.18656,298.44995,44.18656194,D,J195347.98+441111.6,298.44995,44.186562,0.622,0.811,0.661,168.4,dMs1.0,14.578,11.362,11.158,0.07,176,-3,,m,0,Gaia,WISEA,2M
0.000144,298.95435,44.1350781,8257134,15.501," 4-17",3620,54,54,4.821,0.042,0.031,0.446,0.032,0.04,3.18,0.22,12630.9,932.6,1,,,,,0,M17,Simbad,298.95435,44.13508,298.95435,44.13507806,D,J195549.04+440806.2,298.95435,44.135078,0.683,0.836,0.717,82.3,dMs0.5,15.2,12.153,12.028,0.12,371,-3,,m,0,Gaia,WISEA,2M
0.000144,299.2782,44.1476519,8258370,15.044," 1-17",3665,80,88,4.871,0.066,0.055,0.401,0.046,0.069,20.92,1.53,682.3,26.4,,,,,,0,M17,Simbad,299.2782,44.14765,299.2782,44.14765194,D,J195706.76+440851.5,299.2782,44.147652,0.752,0.889,0.81,85.2,dMp0.0,14.841,11.894,11.735,0.07,271,5,,m,0,Gaia,WISEA,2M
0.000036,300.3139,44.1035389,8262172,15.886," 1-17",4213,125,138,4.663,0.059,0.027,0.567,0.063,0.051,32.38,1.09,741.9,38.7,,,0,0,,0,M17,Simbad,300.3139,44.10354,300.3139,44.10353889,D,J200115.33+440612.7,300.3139,44.103539,0.876,0.931,0.908,60.6,dKr7.0,15.748,13.044,13.097,0.05,520,-21,,m,0,Gaia,WISEA,2M
0.000036,296.97662,44.2145611,8315194,13.942," 1-17",4254,115,128,4.634,0.052,0.021,0.612,0.062,0.056,15.53,1.13,2408.8,82.7,,,0,0,,0,M17,Simbad,296.97662,44.21456,296.97662,44.21456111,D,J194754.38+441252.4,296.97662,44.214561,0.895,0.938,0.915,95.4,dKr7.0,13.871,11.223,11.237,0.03,197,-4,,m,0,Gaia,WISEA,2M
0.000144,298.49765,44.2061081,8321490,15.497," 1-17",4249,129,129,4.613,0.049,0.018,0.653,0.057,0.052,6.76,0.48,3615.7,195.5,,0.087,0,0,,0,M17,Simbad,298.49765,44.20611,298.49765,44.20610806,D,J195359.43+441221.9,298.49765,44.206108,0.854,0.919,0.873,90.5,dKs7.0,,,,,,-1,,u,0,Gaia,WISEA,2M
0.000036,300.74005,44.2398111,8329532,13.71," 1-17",4114,130,144,4.629,0.053,0.018,0.642,0.044,0.058,39.86,3.23,1250.6,27.8,,,0,0,,0,M17,Simbad,300.74005,44.23981,300.74005,44.23981111,D,J200257.61+441423.3,300.74005,44.239811,0.815,0.918,0.816,122.4,dKr7.5,13.652,10.858,10.775,0.04,139,-34,,m,0,Gaia,WISEA,2M
0.054000,282.15073,44.39114,8345414,15.292," 1-17",4285,128,128,4.618,0.049,0.021,0.639,0.063,0.056,15.64,1.16,1944.0,72.8,,,0,0,,0,M17,Simbad,282.15073,44.39114,282.15073,44.391155,D,J184836.17+442328.1,282.15073,44.391155,0.865,0.926,0.895,121.8,dKs7.0,,,,,,-22,,u,0,Gaia,WISEA,2M
0.000000,285.0249,44.35096,8350612,13.132," 0-17",4035,126,154,4.644,0.056,0.021,0.618,0.048,0.06,37.71,3.23,1125.2,25.4,,,0,0,,0,M17,Simbad,285.0249,44.35096,285.0249,44.35096,D,J190005.97+442103.4,285.0249,44.35096,0.712,0.866,0.748,99.1,dMs0.5,13.081,10.026,9.932,0.0,93,-7,,m,0,Gaia,WISEA,2M
0.047568,292.31741,44.3339,8366870,13.927," 2-17",4461,156,156,4.602,0.049,0.025,0.68,0.066,0.054,41.27,5.38,660.8,15.9,,,1,0,,0,M17,Simbad,292.31741,44.3339,292.31742,44.33388889,D,J192916.18+442002.0,292.31742,44.333889,0.894,0.937,0.909,137.9,dKr7.0,13.878,11.352,11.337,0.03,307,-48,,m,0,Gaia,WISEA,2M
0.000036,297.06281,44.3318289,8381383,14.037," 1-17",3783,75,83,4.761,0.058,0.036,0.494,0.041,0.05,24.2,1.98,543.7,17.9,,,0,0,,0,M17,Simbad,297.06281,44.33183,297.06281,44.33182889,D,J194815.07+441954.5,297.06281,44.331829,0.763,0.892,0.804,257.2,dMs0.0,14.009,11.0,10.848,0.01,138,5,,m,0,Gaia,WISEA,2M
0.000036,297.26193,44.3389589,8382212,15.944," 1-17",3598,72,80,4.884,0.066,0.049,0.385,0.052,0.064,29.79,2.21,1271.1,41.5,,,0,0,,0,M17,Simbad,297.26193,44.33896,297.26193,44.33895889,D,J194902.86+442020.2,297.26193,44.338959,0.698,0.864,0.708,59.5,dMs0.5,15.649,12.686,12.547,0.1,332,1,,m,0,Gaia,WISEA,2M
0.000036,300.17206,44.3941311,8393582,14.377," 1-17",3792,68,91,4.896,0.06,0.06,0.407,0.037,0.068,18.6,1.48,978.5,34.2,,,0,0,,0,M17,Simbad,300.17206,44.39413,300.17206,44.39413111,D,J200041.29+442338.8,300.17206,44.394131,0.782,0.887,0.808,231.3,dKs7.5,14.373,11.354,11.244,0.03,187,1,,m,0,Gaia,WISEA,2M
0.054508,291.36227,44.4054489,8429578,13.933," 1-17",4309,116,129,4.678,0.028,0.048,0.653,0.051,0.062,35.43,6.23,826.2,20.7,,,0,0,,0,M17,Simbad,291.36227,44.40545,291.36229,44.40544389,D,J192526.95+442419.5,291.36229,44.405444,0.903,0.929,0.908,125.5,dKr7.0,13.854,11.259,11.26,0.02,218,-21,,m,0,Gaia,WISEA,2M
0.000000,297.29691,44.41151,8447096,15.854," 1-17",3898,46,50,4.735,0.017,0.027,0.556,0.02,0.027,13.15,1.07,2505.8,116.2,,,0,0,,0,M17,Simbad,297.29691,44.41151,297.29691,44.41151,D,J194911.25+442441.4,297.29691,44.41151,0.825,0.917,0.854,84.8,dKr7.5,15.708,12.825,12.731,0.06,372,18,,m,0,Gaia,WISEA,2M
0.000144,299.09958,44.4916381,8454353,14.894," 1-17",3514,47,52,4.888,0.035,0.031,0.379,0.035,0.043,1.47,0.1,12376.4,1329.8,1,,0,0,,1,M17,Simbad,299.09958,44.49164,299.09958,44.49163806,D,J195623.89+442929.8,299.09958,44.491638,0.614,0.794,0.644,185.7,dMs1.5,14.674,11.521,11.346,0.1,167,-4,,m,0,Gaia,WISEA,2M
0.000036,299.22885,44.4605711,8454832,15.805," 2-17",3755,74,81,4.774,0.048,0.028,0.485,0.033,0.037,33.29,2.43,2175.6,58.2,,,0,0,,0,M17,Simbad,299.22885,44.46057,299.22885,44.46057111,D,J195654.92+442738.0,299.22885,44.460571,0.744,0.87,0.773,98.8,dMs0.0,15.668,12.688,12.601,0.06,345,-15,,m,0,Gaia,WISEA,2M
0.000036,299.37933,44.4804689,8455430,15.93," 4-17",3516,63,63,5.006,0.045,0.055,0.269,0.053,0.043,24.54,2.05,713.1,31.2,,,,,,0,M17,Simbad,299.37933,44.48047,299.37933,44.48046889,D,J195731.03+442849.6,299.37933,44.480469,0.708,0.862,0.746,100.9,dMs0.5,,,,,,-33,,u,0,Gaia,WISEA,2M
0.000000,300.63782,44.45496,8460153,15.859," 2-17",3900,70,77,4.727,0.036,0.036,0.555,0.046,0.05,31.49,2.47,1519.7,45.3,,,0,0,,0,M17,Simbad,300.63782,44.45496,300.63782,44.45496,D,J200233.07+442717.8,300.63782,44.45496,0.834,0.922,0.858,62.6,dKp7.0,15.629,12.911,12.847,0.08,417,14,,m,0,Gaia,WISEA,2M
0.000036,300.85016,44.4513211,8460811,14.465," 1-17",4090,109,121,4.642,0.052,0.021,0.611,0.051,0.056,43.02,3.29,1122.4,25.5,,,0,0,,0,M17,Simbad,300.85016,44.45132,300.85016,44.45132111,D,J200324.03+442704.7,300.85016,44.451321,0.828,0.917,0.814,124.5,dKr7.5,14.381,11.505,11.456,0.03,245,13,,m,0,Gaia,WISEA,2M
0.026601,285.39932,44.52203,8481304,13.794," 1-17",4168,125,138,4.639,0.052,0.021,0.61,0.057,0.057,14.59,1.19,2114.5,75.1,,,0,0,,0,M17,Simbad,285.39932,44.52203,285.39933,44.52202806,D,J190135.83+443119.3,285.39933,44.522028,0.839,0.906,0.873,82.3,dKp7.0,13.77,10.965,10.877,0.01,162,14,,m,0,Gaia,WISEA,2M
0.035932,291.91409,44.5626181,8495491,13.228," 0-17",4166,92,75,4.697,0.015,0.036,0.607,0.033,0.033,39.04,3.7,436.6,10.9,,,0,0,,0,M17,Simbad,291.91409,44.56262,291.91408,44.56261111,D,J192739.37+443345.3,291.91408,44.562611,0.919,0.953,0.925,110.0,dKr7.0,13.158,10.565,10.551,0.02,144,-51,,m,0,Gaia,WISEA,2M
0.066969,295.52148,44.50079,8505485,12.021," 0-17",4139,110,123,4.633,0.056,0.018,0.621,0.052,0.058,15.53,1.44,1589.1,53.3,,,,,,0,M17,Simbad,295.52148,44.50079,295.5215,44.50077806,D,J194205.16+443002.8,295.5215,44.500778,0.826,0.908,0.861,340.8,dKp7.0,,,,,,-7,,u,0,Gaia,WISEA,2M
0.062641,296.30948,44.5748711,8507979,13.445," 0-17",3673,117,147,4.691,0.08,0.02,0.561,0.04,0.069,1.2,0.08,14296.1,1674.5,1,,0,0,,1,M17,Simbad,296.30948,44.57487,296.30946,44.57486111,D,J194514.26+443429.4,296.30946,44.574861,0.527,0.736,0.553,212.4,dMs2.5,13.346,9.817,9.543,0.01,52,-1,,m,0,Gaia,WISEA,2M
0.444386,296.39337,44.57011,8508291,14.284," 1-17",4529,137,123,4.557,0.064,0.02,0.743,0.043,0.048,10.98,0.74,2474.4,101.9,,,0,0,,0,M17,Simbad,296.39337,44.57011,296.3932,44.57008611,D,J194534.36+443412.3,296.3932,44.570086,0.893,0.931,0.883,73.7,dKr7.0,14.099,11.618,11.559,0.07,313,-26,,m,0,Gaia,WISEA,2M
0.000000,299.72049,44.54641,8520954,14.868," 1-17",3969,124,152,4.665,0.064,0.024,0.586,0.05,0.067,27.6,1.88,1085.5,32.1,,,0,0,,2,M17,Simbad,299.72049,44.54641,299.72049,44.54641,D,J195852.91+443247.0,299.72049,44.54641,0.709,0.86,0.737,160.2,dMs0.5,14.718,11.638,11.518,0.05,199,-35,,m,0,Gaia,WISEA,2M
0.000036,299.97855,44.5832789,8521933,15.22," 1-17",3900,87,97,4.727,0.035,0.035,0.555,0.036,0.048,27.99,2.13,1662.0,47.3,,,0,0,,0,M17,Simbad,299.97855,44.58328,299.97855,44.58327889,D,J195954.85+443459.8,299.97855,44.583279,0.802,0.896,0.835,170.8,dKs7.5,15.047,12.224,12.173,0.06,289,-2,,m,0,Gaia,WISEA,2M
0.000036,300.94406,44.5452311,8525400,15.92," 4-17",3484,69,69,4.927,0.06,0.044,0.329,0.055,0.055,43.02,3.31,1820.8,45.1,,,0,0,,0,M17,Simbad,300.94406,44.54523,300.94406,44.54523111,D,J200346.57+443242.8,300.94406,44.545231,0.644,0.839,0.651,54.0,dMr1.0,15.748,12.552,12.337,0.06,254,-33,,m,0,Gaia,WISEA,2M
0.000144,282.52377,44.6497919,8540616,13.945," 1-17",4293,115,140,4.631,0.056,0.021,0.616,0.062,0.056,36.93,2.84,1535.6,35.2,,,0,0,,0,M17,Simbad,282.52377,44.64979,282.52377,44.64979194,D,J185005.70+443859.2,282.52377,44.649792,0.875,0.928,0.894,182.5,dKr7.0,13.883,11.3,11.291,0.02,226,-14,,m,0,Gaia,WISEA,2M
0.581134,283.84445,44.6712489,8543098,14.18," 1-17",4258,128,128,4.635,0.052,0.024,0.61,0.062,0.056,22.58,1.82,1855.5,54.2,,,0,0,,0,M17,Simbad,283.84445,44.67125,283.84442,44.67108889,D,J185522.66+444015.9,283.84442,44.671089,0.847,0.901,0.885,71.3,dKs7.0,14.087,11.413,11.402,0.02,222,-19,,m,0,Gaia,WISEA,2M
0.000036,300.49234,44.6300089,8588590,15.976," 4-17",3882,50,50,4.703,0.024,0.016,0.562,0.023,0.021,34.46,3.1,1948.4,53.6,,,0,0,,0,M17,Simbad,300.49234,44.63001,300.49234,44.63000889,D,J200158.16+443748.0,300.49234,44.630009,0.749,0.88,0.765,61.7,dMs0.0,15.825,12.931,12.804,0.06,353,-26,,m,0,Gaia,WISEA,2M
0.000144,300.54916,44.6414181,8588806,15.84," 4-17",3995,79,95,4.71,0.036,0.036,0.582,0.043,0.054,17.59,1.49,1843.8,70.3,,,0,0,,0,M17,Simbad,300.54916,44.64142,300.54916,44.64141806,D,J200211.79+443829.1,300.54916,44.641418,0.86,0.925,0.868,70.6,dKs7.0,15.579,12.962,12.875,0.07,416,4,,m,0,Gaia,WISEA,2M
0.000036,300.59195,44.6856989,8589002,14.606," 1-17",3984,124,152,4.662,0.064,0.024,0.59,0.056,0.068,19.52,1.68,1195.5,40.4,,,,,,0,M17,Simbad,300.59195,44.6857,300.59195,44.68569889,D,J200222.06+444108.5,300.59195,44.685699,0.727,0.866,0.742,186.9,dMs0.5,,,,,,-9,,u,0,Gaia,WISEA,2M
0.158463,283.74136,44.7930719,8607728,13.41," 0-17",3351,118,69,5.099,0.103,0.126,0.178,0.106,0.046,24.03,1.71,3475.4,93.4,,,0,0,,0,M17,Simbad,283.74136,44.79307,283.74142,44.79308306,D,J185457.94+444735.0,283.74142,44.793083,0.561,0.777,0.587,274.1,dMs2.0,12.949,9.538,9.265,0.0,46,-4,,m,0,Gaia,WISEA,2M
0.017856,284.90762,44.7465781,8609873,13.578," 0-17",3958,70,78,4.72,0.027,0.024,0.552,0.025,0.03,30.42,2.85,1839.8,45.3,,,0,0,,0,M17,Simbad,284.90762,44.74658,284.90762,44.74658306,D,J185937.83+444447.6,284.90762,44.746583,0.807,0.908,0.883,69.1,sdKr7.0,13.53,10.668,10.61,0.01,132,-11,,m,0,Gaia,WISEA,2M
0.000144,286.96066,44.7262119,8613520,13.557," 0-17",4212,115,140,4.678,0.065,0.025,0.547,0.061,0.046,39.04,4.06,1450.7,32.0,,,0,0,,0,M17,Simbad,286.96066,44.72621,286.96066,44.72621194,D,J190750.55+444334.3,286.96066,44.726212,0.891,0.93,0.898,236.1,dKr7.0,13.473,10.914,10.931,0.01,192,-24,,m,0,Gaia,WISEA,2M
0.000036,290.76776,44.7274211,8621969,15.334," 4-17",4210,147,147,4.636,0.052,0.021,0.612,0.061,0.055,12.1,1.0,2631.3,108.4,,,0,0,,0,M17,Simbad,290.76776,44.72742,290.76776,44.72742111,D,J192304.26+444338.7,290.76776,44.727421,0.853,0.92,0.863,43.7,dKs7.0,15.218,12.469,12.436,0.03,346,-18,,m,0,Gaia,WISEA,2M
0.000000,298.99979,44.78899,8647852,15.672," 1-17",3962,71,79,4.716,0.027,0.03,0.574,0.033,0.045,22.42,1.7,2107.4,67.8,,,0,0,,0,M17,Simbad,298.99979,44.78899,298.99979,44.78899,D,J195559.94+444720.3,298.99979,44.78899,0.831,0.908,0.845,117.6,dKp7.0,15.24,12.654,12.724,0.15,401,-5,,m,0,Gaia,WISEA,2M
0.000036,299.9736,44.7675089,8651445,15.966,14-17,3716,116,142,4.681,0.076,0.022,0.573,0.036,0.068,49.08,3.48,1385.9,52.7,,,0,0,,0,M17,Simbad,299.9736,44.76751,299.9736,44.76750889,D,J195953.66+444603.0,299.9736,44.767509,0.58,0.804,0.554,82.3,dMr2.0,15.738,12.401,12.136,0.07,287,-33,,m,0,Gaia,WISEA,2M
0.000036,301.16437,44.7423589,8655619,15.27," 1-17",3476,45,41,4.934,0.045,0.031,0.321,0.04,0.036,48.4,3.49,1785.1,38.4,,,0,0,,0,M17,Simbad,301.16437,44.74236,301.16437,44.74235889,D,J200439.44+444432.4,301.16437,44.742359,0.605,0.798,0.655,51.9,dMs1.0,15.201,11.932,11.711,0.02,138,-3,,m,0,Gaia,WISEA,2M
0.025820,298.4772,44.87936,8709982,16.999," 7- 7",3526,77,70,5.172,0.077,0.094,0.155,0.058,0.025,25.94,2.35,632.6,98.5,,,0,0,,2,M17,Simbad,298.4772,44.87936,298.47721,44.87936111,D,J195354.52+445245.6,298.47721,44.879361,0.811,0.915,0.879,38.2,dKp7.0,16.372,13.825,13.849,0.19,655,5,,m,0,Gaia,WISEA,2M
0.000036,299.17783,44.8858111,8712608,15.594," 1-17",3434,46,46,4.905,0.042,0.031,0.347,0.045,0.041,48.74,3.86,1412.8,32.9,,,,,,0,M17,Simbad,299.17783,44.88581,299.17783,44.88581111,D,J195642.67+445308.9,299.17783,44.885811,0.596,0.819,0.592,150.6,dMr1.5,15.363,12.133,11.921,0.1,191,-15,,m,0,Gaia,WISEA,2M
